Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
25/05/2019 14:12:31.444,110,11.9,32.3,-93,0.01,0.03,4.157,0.040,0.002209,0.000187,0.06,0.11,-1.01,-0.96,0.06,0.06
25/05/2019 14:12:32.444,111,12.1,32.3,-93,0.01,0.05,4.156,0.040,0.002209,0.000187,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:33.444,111,12.2,32.3,-93,0.02,0.06,4.155,0.038,0.002108,0.000187,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:34.444,109,12.4,32.3,-93,0.02,0.03,4.154,0.035,0.002108,0.000202,0.06,0.06,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:35.444,106,12.1,32.3,-93,0.02,0.05,4.153,0.043,0.002194,0.000173,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:36.444,102,11.9,32.3,-93,0.01,0.02,4.152,0.045,0.002194,0.000129,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:37.444,99,11.8,32.3,-93,0.01,0.03,4.151,0.042,0.002122,0.000129,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:38.444,97,11.6,32.3,-94,0.03,0.05,4.150,0.044,0.002122,0.000115,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:39.444,94,11.5,32.3,-93,0.02,0.03,4.150,0.050,0.002108,0.000144,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:40.444,92,11.4,32.3,-93,0.00,0.03,4.150,0.052,0.002108,0.000158,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:41.444,90,11.3,32.3,-93,0.00,0.03,4.150,0.053,0.002151,0.000115,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:42.444,89,11.2,32.3,-93,0.00,0.02,4.150,0.055,0.002151,0.000332,0.06,0.06,-1.01,-1.01,0.01,0.06
25/05/2019 14:12:43.444,88,11.1,32.3,-93,0.00,0.03,4.150,0.049,0.002151,0.000259,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:44.444,87,11.0,32.3,-93,0.00,0.02,4.150,0.049,0.002151,0.000303,0.06,0.06,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:45.444,86,11.2,32.3,-93,0.00,0.03,4.150,0.055,0.002151,0.000231,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:46.444,85,11.4,32.3,-93,0.00,0.00,4.150,0.053,0.002151,0.000173,0.06,0.06,-1.01,-1.01,0.01,0.01
25/05/2019 14:12:47.444,84,11.5,32.3,-93,0.00,0.03,4.150,0.057,0.002151,0.000158,0.06,0.11,-1.01,-1.01,0.01,0.01
25/05/2019 14:12:48.444,83,11.7,32.3,-93,0.00,0.03,4.150,0.056,0.002151,0.000216,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:12:49.444,82,12.2,32.3,-94,0.03,0.03,4.147,0.064,0.002151,0.000158,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:12:50.444,82,12.6,32.3,-94,0.01,0.02,4.147,0.061,0.002151,0.000129,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:12:51.444,82,13.0,32.3,-93,0.01,0.03,4.147,0.064,0.002151,0.000115,0.06,0.11,-1.01,-1.01,0.01,0.01
25/05/2019 14:12:52.444,81,13.2,32.3,-93,0.00,0.05,4.147,0.061,0.002151,0.000187,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:53.444,81,13.5,32.3,-94,0.03,0.05,4.147,0.069,0.002194,0.000158,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:54.444,81,13.8,32.3,-95,0.02,0.03,4.147,0.066,0.002194,0.000115,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:55.444,80,14.0,32.3,-95,0.01,0.02,4.147,0.072,0.002223,0.000288,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:56.444,80,14.1,32.3,-94,0.01,0.02,4.147,0.073,0.002223,0.000317,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:12:57.444,80,14.1,32.3,-95,0.02,0.05,4.147,0.074,0.002223,0.000231,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:58.444,80,14.0,32.3,-95,0.02,0.03,4.147,0.078,0.002223,0.000202,0.11,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:12:59.444,80,13.8,32.3,-96,0.01,0.03,4.147,0.073,0.002166,0.000144,0.06,0.11,-1.01,-0.96,0.01,0.06
25/05/2019 14:13:00.444,80,13.7,32.3,-95,0.01,0.03,4.147,0.074,0.002166,0.000129,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:01.444,79,13.8,32.3,-95,0.01,0.03,4.147,0.076,0.002194,0.000129,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:02.444,80,13.9,32.3,-95,0.01,0.03,4.147,0.083,0.002194,0.000115,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:03.444,80,14.0,32.3,-95,0.01,0.03,4.147,0.077,0.002194,0.000101,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:04.444,80,14.1,32.3,-94,0.02,0.02,4.147,0.085,0.002194,0.000115,0.06,0.06,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:05.444,80,14.2,32.3,-93,0.01,0.02,4.147,0.089,0.002281,0.000144,0.06,0.06,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:06.444,80,14.2,32.3,-93,0.01,0.05,4.147,0.083,0.002281,0.000144,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:07.444,80,13.7,32.3,-94,0.02,0.06,4.147,0.086,0.002166,0.000129,0.11,0.16,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:08.444,81,13.2,32.3,-96,0.03,0.06,4.147,0.078,0.002166,0.000115,0.11,0.16,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:09.444,81,12.8,32.3,-96,0.01,0.05,4.147,0.080,0.002036,0.000101,0.11,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:10.444,81,12.5,32.3,-96,0.01,0.03,4.147,0.074,0.002036,0.000101,0.11,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:11.444,81,12.3,32.3,-96,0.01,0.03,4.147,0.071,0.002166,0.000115,0.11,0.16,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:12.444,81,12.1,32.3,-96,0.01,0.03,4.147,0.070,0.002166,0.000101,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:13.444,81,12.0,32.3,-96,0.01,0.05,4.147,0.069,0.002209,0.000101,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:14.444,80,11.9,32.3,94,0.03,0.03,4.147,0.077,0.002209,0.000187,0.06,0.06,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:15.444,80,11.9,32.3,93,0.01,0.03,4.147,0.074,0.002137,0.000173,0.06,0.06,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:16.444,80,12.2,32.3,-94,0.02,0.03,4.147,0.080,0.002137,0.000144,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:17.444,81,12.5,32.3,-95,0.02,0.03,4.147,0.079,0.002021,0.000158,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:18.444,81,12.8,32.3,94,0.02,0.03,4.147,0.076,0.002021,0.000144,0.06,0.11,-1.01,-0.96,0.01,0.01
25/05/2019 14:13:19.444,82,13.0,32.5,94,0.02,0.03,4.147,0.077,0.001978,0.000129,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:20.444,82,13.1,32.5,93,0.01,0.03,4.147,0.075,0.001978,0.000216,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:21.444,82,13.1,32.5,93,0.01,0.03,4.144,0.077,0.001978,0.000173,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:22.444,82,13.1,32.5,-93,0.00,0.03,4.144,0.069,0.001978,0.000115,0.06,0.11,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:23.444,81,13.1,32.5,93,0.00,0.02,4.144,0.070,0.001978,0.000259,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:24.444,81,13.0,32.5,-93,0.01,0.03,4.144,0.076,0.001978,0.000693,0.01,0.06,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:25.444,80,13.0,32.5,93,0.02,0.06,4.144,0.070,0.001978,0.000534,0.01,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:26.444,80,12.8,32.5,93,0.01,0.06,4.144,0.070,0.001978,0.000332,0.01,0.06,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:27.444,80,12.4,32.5,93,0.02,0.05,4.144,0.070,0.001978,0.000259,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:28.444,80,12.1,32.5,94,0.02,0.03,4.144,0.076,0.001978,0.000173,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:29.444,80,11.8,32.5,95,0.02,0.05,4.144,0.077,0.001978,0.000173,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:30.444,79,11.6,32.5,94,0.02,0.03,4.144,0.083,0.001978,0.000144,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:31.444,79,11.4,32.5,94,0.01,0.03,4.144,0.085,0.001978,0.000418,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:32.444,79,11.3,32.5,94,0.02,0.02,4.144,0.080,0.001978,0.000375,0.06,0.11,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:33.444,79,10.9,32.5,94,0.03,0.06,4.144,0.089,0.001978,0.000274,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:34.444,79,10.6,32.5,95,0.02,0.05,4.144,0.090,0.001978,0.000187,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:35.444,79,10.4,32.5,96,0.01,0.03,4.144,0.086,0.001978,0.000129,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:36.444,79,10.2,32.5,95,0.01,0.05,4.144,0.094,0.001978,0.000187,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:37.444,79,10.1,32.5,94,0.02,0.03,4.144,0.099,0.001978,0.000259,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:38.444,79,9.9,32.5,93,0.02,0.03,4.144,0.089,0.001978,0.000231,0.06,0.06,-1.01,-1.01,-0.03,0.01
25/05/2019 14:13:39.444,79,9.8,32.5,93,0.02,0.03,4.144,0.091,0.001978,0.000173,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:40.444,79,9.8,32.5,94,0.03,0.05,4.144,0.094,0.001978,0.000158,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:41.444,80,9.7,32.5,95,0.03,0.03,4.144,0.101,0.001963,0.000129,0.11,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:42.444,80,9.7,32.5,96,0.02,0.06,4.144,0.092,0.001963,0.000115,0.11,0.16,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:43.444,80,9.6,32.5,96,0.01,0.05,4.144,0.099,0.001963,0.000115,0.11,0.16,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:44.444,79,9.6,32.5,95,0.02,0.05,4.144,0.106,0.001963,0.000144,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:45.444,78,9.6,32.5,95,0.02,0.03,4.144,0.099,0.001963,0.000216,0.06,0.11,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:46.444,78,9.4,32.5,96,0.03,0.05,4.144,0.106,0.001963,0.000173,0.11,0.16,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:47.444,78,9.3,32.5,96,0.03,0.06,4.144,0.103,0.001848,0.000144,0.06,0.16,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:48.444,78,9.2,32.5,95,0.02,0.07,4.144,0.104,0.001848,0.000187,0.06,0.11,-1.01,-0.91,-0.08,-0.03
25/05/2019 14:13:49.444,79,9.1,32.5,94,0.02,0.03,4.144,0.095,0.001891,0.000158,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:50.444,80,9.2,32.5,93,0.02,0.02,4.144,0.100,0.001891,0.000144,0.06,0.06,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:51.444,80,9.5,32.5,94,0.03,0.06,4.144,0.101,0.001963,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:52.444,81,9.7,32.5,94,0.02,0.06,4.144,0.107,0.001963,0.000144,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:53.444,81,9.9,32.5,93,0.01,0.05,4.141,0.113,0.002050,0.000245,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:54.444,80,10.0,32.5,93,0.01,0.05,4.142,0.107,0.002050,0.000404,0.06,0.06,-1.01,-0.96,-0.03,0.01
25/05/2019 14:13:55.444,81,10.2,32.5,93,0.01,0.05,4.142,0.111,0.002122,0.000288,0.06,0.11,-1.01,-1.01,-0.08,0.01
25/05/2019 14:13:56.444,82,10.6,32.5,93,0.00,0.05,4.142,0.120,0.002122,0.000202,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:13:57.444,83,10.8,32.5,93,0.01,0.03,4.142,0.124,0.002007,0.000158,0.06,0.06,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:58.444,83,11.0,32.5,93,0.01,0.03,4.142,0.110,0.002007,0.000129,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:13:59.444,82,11.2,32.5,93,0.00,0.03,4.142,0.100,0.002036,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:00.444,81,11.3,32.5,93,0.01,0.03,4.142,0.102,0.002036,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:01.444,81,11.4,32.5,94,0.03,0.06,4.142,0.096,0.002064,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:02.444,81,11.5,32.5,95,0.02,0.05,4.142,0.085,0.002064,0.000086,0.11,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:03.444,82,11.6,32.5,96,0.02,0.05,4.142,0.077,0.002036,0.000101,0.11,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:04.444,81,11.7,32.5,96,0.01,0.05,4.142,0.076,0.002036,0.000086,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:05.444,81,11.7,32.5,94,0.03,0.05,4.142,0.082,0.002209,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:06.444,80,11.7,32.5,94,0.03,0.05,4.142,0.077,0.002209,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:07.444,80,11.7,32.5,95,0.02,0.05,4.142,0.078,0.002122,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:08.444,80,11.5,32.5,96,0.01,0.05,4.142,0.079,0.002122,0.000115,0.06,0.16,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:09.444,81,11.4,32.5,96,0.02,0.05,4.142,0.087,0.001978,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:10.444,82,11.2,32.5,96,0.01,0.03,4.142,0.081,0.001978,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:11.444,82,11.2,32.5,96,0.01,0.03,4.142,0.076,0.001992,0.000101,0.11,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:12.444,82,11.1,32.5,94,0.02,0.03,4.142,0.085,0.001992,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:13.444,81,11.0,32.5,93,0.02,0.03,4.142,0.089,0.002050,0.000129,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:14.444,81,11.0,32.5,93,0.02,0.03,4.142,0.083,0.002050,0.000129,0.06,0.06,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:15.444,81,10.9,32.5,93,0.01,0.03,4.142,0.079,0.002050,0.000144,0.06,0.11,-1.01,-1.01,-0.08,-0.03
25/05/2019 14:14:16.444,82,10.6,32.5,93,0.02,0.05,4.142,0.087,0.002050,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:17.444,84,10.3,32.5,93,0.01,0.03,4.142,0.083,0.002050,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:18.444,86,10.0,32.5,93,0.01,0.05,4.142,0.083,0.002050,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:19.444,87,9.9,32.6,93,0.01,0.03,4.142,0.074,0.002050,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:20.444,88,9.7,32.6,93,0.01,0.03,4.142,0.072,0.002050,0.000101,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:21.444,88,9.6,32.6,93,0.01,0.03,4.142,0.081,0.002036,0.000115,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:22.444,87,9.5,32.6,93,0.01,0.02,4.142,0.086,0.002036,0.000259,0.06,0.06,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:23.444,87,9.4,32.6,93,0.01,0.02,4.142,0.080,0.002036,0.000490,0.01,0.06,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:24.444,86,9.3,32.6,93,0.00,0.03,4.142,0.076,0.002036,0.000476,0.06,0.11,-1.01,-1.01,-0.08,-0.03
25/05/2019 14:14:25.444,85,8.8,32.6,93,0.02,0.05,4.139,0.085,0.002036,0.000303,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:26.444,84,8.4,32.6,94,0.02,0.05,4.139,0.087,0.002036,0.000216,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:27.444,84,8.1,32.6,95,0.04,0.07,4.139,0.085,0.002036,0.000173,0.11,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:14:28.444,84,7.9,32.6,95,0.02,0.06,4.139,0.075,0.002036,0.000144,0.06,0.11,-1.01,-0.96,-0.08,0.01
25/05/2019 14:14:29.444,83,7.6,32.6,94,0.02,0.03,4.139,0.082,0.002036,0.000144,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:30.444,81,7.5,32.6,93,0.01,0.02,4.139,0.091,0.002036,0.000259,0.06,0.06,-1.01,-1.01,-0.08,-0.03
25/05/2019 14:14:31.444,81,7.3,32.6,93,0.01,0.03,4.139,0.088,0.002036,0.000317,0.01,0.06,-1.01,-0.96,-0.08,0.01
25/05/2019 14:14:32.444,81,7.2,32.6,93,0.01,0.05,4.139,0.078,0.002036,0.000346,0.06,0.11,-1.01,-1.01,-0.08,-0.03
25/05/2019 14:14:33.444,81,7.1,32.6,93,0.01,0.03,4.139,0.075,0.002036,0.000389,0.06,0.06,-1.01,-1.01,-0.08,-0.03
25/05/2019 14:14:34.444,81,7.0,32.6,93,0.01,0.03,4.139,0.077,0.002036,0.000303,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:35.444,81,6.9,32.6,94,0.03,0.05,4.139,0.086,0.002021,0.000216,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:36.444,81,6.7,32.6,95,0.03,0.03,4.139,0.089,0.002021,0.000173,0.06,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:37.444,81,6.6,32.6,96,0.02,0.03,4.139,0.080,0.001978,0.000144,0.11,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:38.444,81,6.6,32.6,96,0.01,0.03,4.139,0.081,0.001978,0.000129,0.11,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:39.444,80,6.5,32.6,96,0.01,0.03,4.139,0.090,0.001963,0.000144,0.06,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:40.444,79,6.5,32.6,95,0.02,0.03,4.139,0.090,0.001963,0.000202,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:41.444,78,7.0,32.6,95,0.01,0.03,4.139,0.093,0.001963,0.000158,0.06,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:42.444,78,7.4,32.6,96,0.01,0.03,4.139,0.091,0.001963,0.000158,0.06,0.11,-1.01,-0.96,-0.08,-0.08
25/05/2019 14:14:43.444,78,7.7,32.6,96,0.01,0.05,4.139,0.091,0.001963,0.000129,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:44.444,79,8.0,32.6,96,0.01,0.05,4.139,0.084,0.001963,0.000129,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:45.444,81,8.4,32.6,96,0.01,0.03,4.139,0.087,0.001963,0.000144,0.06,0.16,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:46.444,82,8.8,32.6,96,0.02,0.05,4.139,0.093,0.001963,0.000144,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:47.444,82,9.2,32.6,95,0.02,0.05,4.139,0.094,0.001963,0.000158,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:48.444,82,9.5,32.6,95,0.02,0.03,4.139,0.102,0.001963,0.000129,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:49.444,82,9.8,32.6,95,0.01,0.03,4.139,0.100,0.002122,0.000173,0.06,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:50.444,83,10.0,32.6,95,0.01,0.07,4.139,0.090,0.002122,0.000274,0.01,0.16,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:51.444,83,10.1,32.6,94,0.02,0.05,4.139,0.084,0.002122,0.000245,0.01,0.11,-1.01,-0.96,-0.08,-0.03
25/05/2019 14:14:52.444,83,10.3,32.6,92,0.05,0.21,4.139,0.077,0.002122,0.000389,-0.08,0.06,-1.06,-0.96,-0.08,0.11
25/05/2019 14:14:53.444,84,10.4,32.6,-90,0.13,0.19,4.139,0.077,0.002122,0.000837,-0.08,0.16,-1.11,-0.96,-0.03,0.16
25/05/2019 14:14:54.444,84,10.1,32.6,-90,0.10,0.66,4.139,0.073,0.002122,0.001212,-0.65,0.78,-1.26,-0.60,-1.16,1.08
25/05/2019 14:14:55.444,85,9.9,32.6,-91,0.05,0.10,4.139,0.066,0.002122,0.000851,-0.08,0.06,-1.01,-0.96,0.06,0.16
25/05/2019 14:14:56.444,85,9.7,32.6,-91,0.04,0.07,4.139,0.063,0.002122,0.001805,0.01,0.11,-1.06,-0.96,0.01,0.11
25/05/2019 14:14:57.444,86,9.6,32.6,-92,0.02,0.06,4.136,0.063,0.002122,0.001877,0.01,0.11,-1.06,-0.96,0.01,0.06
25/05/2019 14:14:58.444,87,9.5,32.6,-93,0.02,0.08,4.137,0.061,0.002122,0.002512,0.01,0.11,-1.06,-0.85,-0.08,0.16
