Timestamp,BR,RtoR
25/05/2019 15:43:51.340,28,-0.952
25/05/2019 15:43:51.396,28,-0.952
25/05/2019 15:43:51.444,27,-0.952
25/05/2019 15:43:51.500,25,-0.952
25/05/2019 15:43:51.556,23,-0.952
25/05/2019 15:43:51.612,21,0.912
25/05/2019 15:43:51.668,17,0.912
25/05/2019 15:43:51.724,14,0.912
25/05/2019 15:43:51.780,11,0.912
25/05/2019 15:43:51.836,7,0.912
25/05/2019 15:43:51.892,4,0.912
25/05/2019 15:43:51.948,1,0.912
25/05/2019 15:43:52.004,-1,0.912
25/05/2019 15:43:52.060,-5,0.912
25/05/2019 15:43:52.116,-8,0.912
25/05/2019 15:43:52.172,-11,0.912
25/05/2019 15:43:52.228,-13,0.912
25/05/2019 15:43:52.284,-16,0.912
25/05/2019 15:43:52.340,-18,0.912
25/05/2019 15:43:52.396,-20,0.912
25/05/2019 15:43:52.444,-22,0.912
25/05/2019 15:43:52.500,-23,0.912
25/05/2019 15:43:52.556,-24,0.912
25/05/2019 15:43:52.612,-24,0.912
25/05/2019 15:43:52.668,-23,0.912
25/05/2019 15:43:52.724,-23,0.912
25/05/2019 15:43:52.780,-23,0.912
25/05/2019 15:43:52.836,-22,0.912
25/05/2019 15:43:52.892,-22,-1.06
25/05/2019 15:43:52.948,-22,-1.06
25/05/2019 15:43:53.004,-22,-1.06
25/05/2019 15:43:53.060,-22,-1.06
25/05/2019 15:43:53.116,-22,-1.06
25/05/2019 15:43:53.172,-23,-1.06
25/05/2019 15:43:53.228,-23,-1.06
25/05/2019 15:43:53.284,-22,-1.06
25/05/2019 15:43:53.340,-21,-1.06
25/05/2019 15:43:53.396,-20,-1.06
25/05/2019 15:43:53.444,-17,-1.06
25/05/2019 15:43:53.500,-16,-1.06
25/05/2019 15:43:53.556,-13,-1.06
25/05/2019 15:43:53.612,-9,-1.06
25/05/2019 15:43:53.668,-6,-1.06
25/05/2019 15:43:53.724,0,-1.06
25/05/2019 15:43:53.780,3,-1.06
25/05/2019 15:43:53.836,7,1.068
25/05/2019 15:43:53.892,11,1.068
25/05/2019 15:43:53.948,15,1.068
25/05/2019 15:43:54.004,20,1.068
25/05/2019 15:43:54.060,23,1.068
25/05/2019 15:43:54.116,27,1.068
25/05/2019 15:43:54.172,29,1.068
25/05/2019 15:43:54.228,32,1.068
25/05/2019 15:43:54.284,34,1.068
25/05/2019 15:43:54.340,35,1.068
25/05/2019 15:43:54.444,36,1.068
25/05/2019 15:43:54.500,36,1.068
25/05/2019 15:43:54.556,36,1.068
25/05/2019 15:43:54.612,36,1.068
25/05/2019 15:43:54.668,34,1.068
25/05/2019 15:43:54.724,33,1.068
25/05/2019 15:43:54.780,31,1.068
25/05/2019 15:43:54.836,28,1.068
25/05/2019 15:43:54.892,25,-1.032
25/05/2019 15:43:54.948,23,-1.032
25/05/2019 15:43:55.004,19,-1.032
25/05/2019 15:43:55.060,17,-1.032
25/05/2019 15:43:55.116,14,-1.032
25/05/2019 15:43:55.172,12,-1.032
25/05/2019 15:43:55.228,9,-1.032
25/05/2019 15:43:55.284,6,-1.032
25/05/2019 15:43:55.340,4,-1.032
25/05/2019 15:43:55.396,1,-1.032
25/05/2019 15:43:55.444,-1,-1.032
25/05/2019 15:43:55.500,-3,-1.032
25/05/2019 15:43:55.556,-5,-1.032
25/05/2019 15:43:55.612,-6,-1.032
25/05/2019 15:43:55.668,-9,-1.032
25/05/2019 15:43:55.724,-10,-1.032
25/05/2019 15:43:55.780,-11,-1.032
25/05/2019 15:43:55.836,-12,-1.032
25/05/2019 15:43:55.892,-12,-1.032
25/05/2019 15:43:55.948,-12,-1.032
25/05/2019 15:43:56.004,-12,-1.032
25/05/2019 15:43:56.060,-13,-1.032
25/05/2019 15:43:56.116,-13,1.116
25/05/2019 15:43:56.172,-12,1.116
25/05/2019 15:43:56.228,-11,1.116
25/05/2019 15:43:56.284,-12,1.116
25/05/2019 15:43:56.340,-11,1.116
25/05/2019 15:43:56.396,-9,1.116
25/05/2019 15:43:56.444,-9,1.116
25/05/2019 15:43:56.500,-7,1.116
25/05/2019 15:43:56.556,-6,1.116
25/05/2019 15:43:56.612,-4,1.116
25/05/2019 15:43:56.668,-1,1.116
25/05/2019 15:43:56.724,0,1.116
25/05/2019 15:43:56.780,3,1.116
25/05/2019 15:43:56.836,6,1.116
25/05/2019 15:43:56.892,9,1.116
25/05/2019 15:43:56.948,12,1.116
25/05/2019 15:43:57.004,14,1.116
25/05/2019 15:43:57.060,18,1.116
25/05/2019 15:43:57.116,22,-1.08
25/05/2019 15:43:57.172,25,-1.08
25/05/2019 15:43:57.228,28,-1.08
25/05/2019 15:43:57.284,30,-1.08
25/05/2019 15:43:57.340,33,-1.08
25/05/2019 15:43:57.396,36,-1.08
25/05/2019 15:43:57.444,37,-1.08
25/05/2019 15:43:57.500,38,-1.08
25/05/2019 15:43:57.556,38,-1.08
25/05/2019 15:43:57.612,38,-1.08
25/05/2019 15:43:57.668,39,-1.08
25/05/2019 15:43:57.724,39,-1.08
25/05/2019 15:43:57.780,39,-1.08
25/05/2019 15:43:57.836,40,-1.08
25/05/2019 15:43:57.892,40,-1.08
25/05/2019 15:43:57.948,39,-1.08
25/05/2019 15:43:58.004,39,-1.08
25/05/2019 15:43:58.060,36,-1.08
25/05/2019 15:43:58.116,35,1.048
25/05/2019 15:43:58.172,32,1.048
25/05/2019 15:43:58.228,29,1.048
25/05/2019 15:43:58.284,28,1.048
25/05/2019 15:43:58.340,25,1.048
25/05/2019 15:43:58.396,24,1.048
25/05/2019 15:43:58.444,21,1.048
25/05/2019 15:43:58.500,19,1.048
25/05/2019 15:43:58.556,17,1.048
25/05/2019 15:43:58.612,14,1.048
25/05/2019 15:43:58.668,12,1.048
25/05/2019 15:43:58.724,10,1.048
25/05/2019 15:43:58.780,6,1.048
25/05/2019 15:43:58.836,4,1.048
25/05/2019 15:43:58.892,1,1.048
25/05/2019 15:43:58.948,-1,1.048
25/05/2019 15:43:59.004,-4,1.048
25/05/2019 15:43:59.060,-8,1.048
25/05/2019 15:43:59.116,-10,1.048
25/05/2019 15:43:59.172,-14,1.048
25/05/2019 15:43:59.228,-16,1.048
25/05/2019 15:43:59.284,-18,1.048
25/05/2019 15:43:59.340,-20,-1.064
25/05/2019 15:43:59.396,-21,-1.064
25/05/2019 15:43:59.444,-23,-1.064
25/05/2019 15:43:59.500,-24,-1.064
25/05/2019 15:43:59.556,-26,-1.064
25/05/2019 15:43:59.612,-26,-1.064
25/05/2019 15:43:59.668,-27,-1.064
25/05/2019 15:43:59.724,-26,-1.064
25/05/2019 15:43:59.780,-26,-1.064
25/05/2019 15:43:59.836,-24,-1.064
25/05/2019 15:43:59.892,-21,-1.064
25/05/2019 15:43:59.948,-18,-1.064
25/05/2019 15:44:00.004,-15,-1.064
25/05/2019 15:44:00.060,-12,-1.064
25/05/2019 15:44:00.116,-7,-1.064
25/05/2019 15:44:00.172,-2,-1.064
25/05/2019 15:44:00.228,1,-1.064
25/05/2019 15:44:00.284,7,1.084
25/05/2019 15:44:00.340,11,1.084
25/05/2019 15:44:00.396,16,1.084
25/05/2019 15:44:00.444,20,1.084
25/05/2019 15:44:00.500,22,1.084
25/05/2019 15:44:00.556,26,1.084
25/05/2019 15:44:00.612,28,1.084
25/05/2019 15:44:00.668,30,1.084
25/05/2019 15:44:00.724,31,1.084
25/05/2019 15:44:00.780,32,1.084
25/05/2019 15:44:00.836,32,1.084
25/05/2019 15:44:00.892,31,1.084
25/05/2019 15:44:00.948,30,1.084
25/05/2019 15:44:01.004,28,1.084
25/05/2019 15:44:01.060,27,1.084
25/05/2019 15:44:01.116,23,1.084
25/05/2019 15:44:01.172,21,1.084
25/05/2019 15:44:01.228,18,1.084
25/05/2019 15:44:01.284,13,-1.016
25/05/2019 15:44:01.340,11,-1.016
25/05/2019 15:44:01.444,8,-1.016
25/05/2019 15:44:01.500,5,-1.016
25/05/2019 15:44:01.556,2,-1.016
25/05/2019 15:44:01.612,-1,-1.016
25/05/2019 15:44:01.668,-3,-1.016
25/05/2019 15:44:01.724,-6,-1.016
25/05/2019 15:44:01.780,-9,-1.016
25/05/2019 15:44:01.836,-11,-1.016
25/05/2019 15:44:01.892,-13,-1.016
25/05/2019 15:44:01.948,-14,-1.016
25/05/2019 15:44:02.004,-16,-1.016
25/05/2019 15:44:02.060,-17,-1.016
25/05/2019 15:44:02.116,-18,-1.016
25/05/2019 15:44:02.172,-20,-1.016
25/05/2019 15:44:02.228,-21,-1.016
25/05/2019 15:44:02.284,-22,-1.016
25/05/2019 15:44:02.340,-22,1.096
25/05/2019 15:44:02.396,-23,1.096
25/05/2019 15:44:02.444,-24,1.096
25/05/2019 15:44:02.500,-24,1.096
25/05/2019 15:44:02.556,-24,1.096
25/05/2019 15:44:02.612,-25,1.096
25/05/2019 15:44:02.668,-25,1.096
25/05/2019 15:44:02.724,-25,1.096
25/05/2019 15:44:02.780,-24,1.096
25/05/2019 15:44:02.836,-23,1.096
25/05/2019 15:44:02.892,-22,1.096
25/05/2019 15:44:02.948,-20,1.096
25/05/2019 15:44:03.004,-18,1.096
25/05/2019 15:44:03.060,-16,1.096
25/05/2019 15:44:03.116,-13,1.096
25/05/2019 15:44:03.172,-11,1.096
25/05/2019 15:44:03.228,-8,1.096
25/05/2019 15:44:03.284,-3,1.096
25/05/2019 15:44:03.340,0,1.096
25/05/2019 15:44:03.396,6,1.096
25/05/2019 15:44:03.444,11,1.096
25/05/2019 15:44:03.500,17,1.096
25/05/2019 15:44:03.556,24,-1.056
25/05/2019 15:44:03.612,28,-1.056
25/05/2019 15:44:03.668,33,-1.056
25/05/2019 15:44:03.724,36,-1.056
25/05/2019 15:44:03.780,40,-1.056
25/05/2019 15:44:03.836,42,-1.056
25/05/2019 15:44:03.892,44,-1.056
25/05/2019 15:44:03.948,46,-1.056
25/05/2019 15:44:04.004,47,-1.056
25/05/2019 15:44:04.060,47,-1.056
25/05/2019 15:44:04.116,47,-1.056
25/05/2019 15:44:04.172,45,-1.056
25/05/2019 15:44:04.228,42,-1.056
25/05/2019 15:44:04.284,40,-1.056
25/05/2019 15:44:04.340,37,-1.056
25/05/2019 15:44:04.396,33,-1.056
25/05/2019 15:44:04.444,31,-1.056
25/05/2019 15:44:04.500,27,-1.056
25/05/2019 15:44:04.556,23,0.988
25/05/2019 15:44:04.612,20,0.988
25/05/2019 15:44:04.668,16,0.988
25/05/2019 15:44:04.724,13,0.988
25/05/2019 15:44:04.780,9,0.988
25/05/2019 15:44:04.836,7,0.988
25/05/2019 15:44:04.892,3,0.988
25/05/2019 15:44:04.948,0,0.988
25/05/2019 15:44:05.004,-1,0.988
25/05/2019 15:44:05.060,-3,-0.604
25/05/2019 15:44:05.116,-6,-0.604
25/05/2019 15:44:05.172,-9,-0.604
25/05/2019 15:44:05.228,-11,-0.604
25/05/2019 15:44:05.284,-12,-0.604
25/05/2019 15:44:05.340,-13,-0.604
25/05/2019 15:44:05.396,-14,-0.604
25/05/2019 15:44:05.444,-14,-0.604
25/05/2019 15:44:05.500,-14,0.428
25/05/2019 15:44:05.556,-13,0.428
25/05/2019 15:44:05.612,-13,0.428
25/05/2019 15:44:05.668,-13,0.428
25/05/2019 15:44:05.724,-15,0.428
25/05/2019 15:44:05.780,-16,0.428
25/05/2019 15:44:05.836,-16,0.428
25/05/2019 15:44:05.892,-18,0.428
25/05/2019 15:44:05.948,-18,0.428
25/05/2019 15:44:06.004,-18,0.428
25/05/2019 15:44:06.060,-19,0.428
25/05/2019 15:44:06.116,-20,0.428
25/05/2019 15:44:06.172,-20,0.428
25/05/2019 15:44:06.228,-20,0.428
25/05/2019 15:44:06.284,-20,0.428
25/05/2019 15:44:06.340,-20,0.428
25/05/2019 15:44:06.396,-20,0.428
25/05/2019 15:44:06.444,-20,0.428
25/05/2019 15:44:06.500,-19,-1.052
25/05/2019 15:44:06.556,-17,-1.052
25/05/2019 15:44:06.612,-15,-1.052
25/05/2019 15:44:06.668,-14,-1.052
25/05/2019 15:44:06.724,-12,-1.052
25/05/2019 15:44:06.780,-10,-1.052
25/05/2019 15:44:06.836,-6,-1.052
25/05/2019 15:44:06.892,-3,-1.052
25/05/2019 15:44:06.948,0,-1.052
25/05/2019 15:44:07.004,4,-1.052
25/05/2019 15:44:07.060,8,-1.052
25/05/2019 15:44:07.116,11,-1.052
25/05/2019 15:44:07.172,14,-1.052
25/05/2019 15:44:07.228,17,-1.052
25/05/2019 15:44:07.284,20,-1.052
25/05/2019 15:44:07.340,22,-1.052
25/05/2019 15:44:07.396,24,-1.052
25/05/2019 15:44:07.444,26,-1.052
25/05/2019 15:44:07.500,27,0.996
25/05/2019 15:44:07.556,29,0.996
25/05/2019 15:44:07.612,30,0.996
25/05/2019 15:44:07.668,31,0.996
25/05/2019 15:44:07.724,31,0.996
25/05/2019 15:44:07.780,31,0.996
25/05/2019 15:44:07.836,30,0.996
25/05/2019 15:44:07.892,29,0.996
25/05/2019 15:44:07.948,26,0.996
25/05/2019 15:44:08.004,22,0.996
25/05/2019 15:44:08.060,18,0.996
25/05/2019 15:44:08.116,14,0.996
25/05/2019 15:44:08.172,9,0.996
25/05/2019 15:44:08.228,5,0.996
25/05/2019 15:44:08.284,1,0.996
25/05/2019 15:44:08.340,-1,0.996
25/05/2019 15:44:08.444,-4,0.996
25/05/2019 15:44:08.500,-5,0.996
25/05/2019 15:44:08.556,-5,-0.96
25/05/2019 15:44:08.612,-5,-0.96
25/05/2019 15:44:08.668,-4,-0.96
25/05/2019 15:44:08.724,-1,-0.96
25/05/2019 15:44:08.780,1,-0.96
25/05/2019 15:44:08.836,3,-0.96
25/05/2019 15:44:08.892,7,-0.96
25/05/2019 15:44:08.948,10,-0.96
25/05/2019 15:44:09.004,13,-0.96
25/05/2019 15:44:09.060,15,-0.96
25/05/2019 15:44:09.116,16,-0.96
25/05/2019 15:44:09.172,17,-0.96
25/05/2019 15:44:09.228,17,-0.96
25/05/2019 15:44:09.284,15,-0.96
25/05/2019 15:44:09.340,13,-0.96
25/05/2019 15:44:09.396,10,-0.96
25/05/2019 15:44:09.444,7,-0.96
25/05/2019 15:44:09.500,3,-0.96
25/05/2019 15:44:09.556,0,-0.96
25/05/2019 15:44:09.612,-3,-0.96
25/05/2019 15:44:09.668,-6,-0.96
25/05/2019 15:44:09.724,-9,-0.96
25/05/2019 15:44:09.780,-10,-0.96
25/05/2019 15:44:09.836,-12,-0.96
25/05/2019 15:44:09.892,-12,-0.96
25/05/2019 15:44:09.948,-12,-0.96
25/05/2019 15:44:10.004,-12,-0.96
25/05/2019 15:44:10.060,-13,-0.96
25/05/2019 15:44:10.116,-13,-0.96
25/05/2019 15:44:10.172,-13,-0.96
25/05/2019 15:44:10.228,-14,-0.96
25/05/2019 15:44:10.284,-15,-0.96
25/05/2019 15:44:10.340,-16,-0.96
25/05/2019 15:44:10.396,-18,-0.96
25/05/2019 15:44:10.444,-19,-0.96
25/05/2019 15:44:10.500,-20,1.98
25/05/2019 15:44:10.556,-21,1.98
25/05/2019 15:44:10.612,-21,1.98
25/05/2019 15:44:10.668,-22,1.98
25/05/2019 15:44:10.724,-23,1.98
25/05/2019 15:44:10.780,-22,1.98
25/05/2019 15:44:10.836,-22,1.98
25/05/2019 15:44:10.892,-22,1.98
25/05/2019 15:44:10.948,-20,1.98
25/05/2019 15:44:11.004,-19,1.98
25/05/2019 15:44:11.060,-17,1.98
25/05/2019 15:44:11.116,-14,1.98
25/05/2019 15:44:11.172,-11,1.98
25/05/2019 15:44:11.228,-7,1.98
25/05/2019 15:44:11.284,-5,1.98
25/05/2019 15:44:11.340,-1,1.98
25/05/2019 15:44:11.396,2,1.98
25/05/2019 15:44:11.444,5,1.98
25/05/2019 15:44:11.500,10,1.98
25/05/2019 15:44:11.556,14,1.98
25/05/2019 15:44:11.612,20,1.98
25/05/2019 15:44:11.668,25,1.98
25/05/2019 15:44:11.724,30,1.98
25/05/2019 15:44:11.780,35,1.98
25/05/2019 15:44:11.836,39,1.98
25/05/2019 15:44:11.892,43,1.98
25/05/2019 15:44:11.948,47,1.98
25/05/2019 15:44:12.004,51,1.98
25/05/2019 15:44:12.060,55,1.98
25/05/2019 15:44:12.116,58,1.98
25/05/2019 15:44:12.172,61,1.98
25/05/2019 15:44:12.228,63,1.98
25/05/2019 15:44:12.284,65,1.98
25/05/2019 15:44:12.340,67,1.98
25/05/2019 15:44:12.396,66,1.98
25/05/2019 15:44:12.444,66,1.98
25/05/2019 15:44:12.500,63,1.98
25/05/2019 15:44:12.556,61,1.98
25/05/2019 15:44:12.612,56,1.98
25/05/2019 15:44:12.668,52,1.98
25/05/2019 15:44:12.724,46,1.98
25/05/2019 15:44:12.780,39,1.98
25/05/2019 15:44:12.836,33,1.98
25/05/2019 15:44:12.892,26,1.98
25/05/2019 15:44:12.948,20,1.98
25/05/2019 15:44:13.004,13,1.98
25/05/2019 15:44:13.060,6,1.98
25/05/2019 15:44:13.116,0,1.98
25/05/2019 15:44:13.172,-6,1.98
25/05/2019 15:44:13.228,-11,1.98
25/05/2019 15:44:13.284,-18,1.98
25/05/2019 15:44:13.340,-24,1.98
25/05/2019 15:44:13.396,-28,1.98
25/05/2019 15:44:13.444,-33,1.98
25/05/2019 15:44:13.500,-38,1.98
25/05/2019 15:44:13.556,-40,1.98
25/05/2019 15:44:13.612,-42,1.98
25/05/2019 15:44:13.668,-44,1.98
25/05/2019 15:44:13.724,-45,1.98
25/05/2019 15:44:13.780,-45,1.98
25/05/2019 15:44:13.836,-44,1.98
25/05/2019 15:44:13.892,-42,1.98
25/05/2019 15:44:13.948,-41,1.98
25/05/2019 15:44:14.004,-39,1.98
25/05/2019 15:44:14.060,-37,1.98
25/05/2019 15:44:14.116,-36,1.98
25/05/2019 15:44:14.172,-34,1.98
25/05/2019 15:44:14.228,-32,1.98
25/05/2019 15:44:14.284,-31,1.98
25/05/2019 15:44:14.340,-29,1.98
25/05/2019 15:44:14.396,-26,1.98
25/05/2019 15:44:14.444,-23,-3.912
25/05/2019 15:44:14.500,-20,-3.912
25/05/2019 15:44:14.556,-16,-3.912
25/05/2019 15:44:14.612,-12,-3.912
25/05/2019 15:44:14.668,-7,-3.912
25/05/2019 15:44:14.724,-3,-3.912
25/05/2019 15:44:14.780,0,-3.912
25/05/2019 15:44:14.836,2,-3.912
25/05/2019 15:44:14.892,5,-3.912
