Timestamp,ECG
25/05/2019 15:43:40.556,4095
25/05/2019 15:43:40.560,4095
25/05/2019 15:43:40.564,4095
25/05/2019 15:43:40.568,2671
25/05/2019 15:43:40.572,7
25/05/2019 15:43:40.576,7
25/05/2019 15:43:40.580,7
25/05/2019 15:43:40.584,7
25/05/2019 15:43:40.588,7
25/05/2019 15:43:40.592,7
25/05/2019 15:43:40.596,7
25/05/2019 15:43:40.600,7
25/05/2019 15:43:40.604,7
25/05/2019 15:43:40.608,4095
25/05/2019 15:43:40.612,4095
25/05/2019 15:43:40.616,4095
25/05/2019 15:43:40.620,4095
25/05/2019 15:43:40.624,4095
25/05/2019 15:43:40.628,4095
25/05/2019 15:43:40.632,4095
25/05/2019 15:43:40.636,4095
25/05/2019 15:43:40.640,4095
25/05/2019 15:43:40.644,4095
25/05/2019 15:43:40.648,4095
25/05/2019 15:43:40.652,2703
25/05/2019 15:43:40.656,4095
25/05/2019 15:43:40.660,4095
25/05/2019 15:43:40.664,4095
25/05/2019 15:43:40.668,4039
25/05/2019 15:43:40.672,4095
25/05/2019 15:43:40.676,4095
25/05/2019 15:43:40.680,4095
25/05/2019 15:43:40.684,4095
25/05/2019 15:43:40.688,7
25/05/2019 15:43:40.692,4095
25/05/2019 15:43:40.696,4095
25/05/2019 15:43:40.700,4095
25/05/2019 15:43:40.704,4095
25/05/2019 15:43:40.708,4095
25/05/2019 15:43:40.712,4095
25/05/2019 15:43:40.716,4095
25/05/2019 15:43:40.720,4095
25/05/2019 15:43:40.724,4095
25/05/2019 15:43:40.728,4095
25/05/2019 15:43:40.732,7
25/05/2019 15:43:40.736,7
25/05/2019 15:43:40.740,2255
25/05/2019 15:43:40.744,4095
25/05/2019 15:43:40.748,2259
25/05/2019 15:43:40.752,7
25/05/2019 15:43:40.756,4007
25/05/2019 15:43:40.760,4095
25/05/2019 15:43:40.764,4095
25/05/2019 15:43:40.768,4095
25/05/2019 15:43:40.772,4095
25/05/2019 15:43:40.776,4095
25/05/2019 15:43:40.780,4095
25/05/2019 15:43:40.784,4095
25/05/2019 15:43:40.788,4095
25/05/2019 15:43:40.792,4095
25/05/2019 15:43:40.796,4095
25/05/2019 15:43:40.800,4095
25/05/2019 15:43:40.804,4095
25/05/2019 15:43:40.808,4059
25/05/2019 15:43:40.812,7
25/05/2019 15:43:40.816,7
25/05/2019 15:43:40.820,7
25/05/2019 15:43:40.824,7
25/05/2019 15:43:40.828,7
25/05/2019 15:43:40.832,7
25/05/2019 15:43:40.836,7
25/05/2019 15:43:40.840,7
25/05/2019 15:43:40.844,4095
25/05/2019 15:43:40.848,3103
25/05/2019 15:43:40.852,4095
25/05/2019 15:43:40.856,4095
25/05/2019 15:43:40.860,4095
25/05/2019 15:43:40.864,4095
25/05/2019 15:43:40.868,7
25/05/2019 15:43:40.872,3
25/05/2019 15:43:40.876,4095
25/05/2019 15:43:40.880,7
25/05/2019 15:43:40.884,4095
25/05/2019 15:43:40.888,4095
25/05/2019 15:43:40.892,4095
25/05/2019 15:43:40.896,4095
25/05/2019 15:43:40.900,4095
25/05/2019 15:43:40.904,4095
25/05/2019 15:43:40.908,4095
25/05/2019 15:43:40.912,359
25/05/2019 15:43:40.916,4095
25/05/2019 15:43:40.920,4095
25/05/2019 15:43:40.924,4095
25/05/2019 15:43:40.928,7
25/05/2019 15:43:40.932,859
25/05/2019 15:43:40.936,7
25/05/2019 15:43:40.940,7
25/05/2019 15:43:40.944,7
25/05/2019 15:43:40.948,7
25/05/2019 15:43:40.952,7
25/05/2019 15:43:40.956,7
25/05/2019 15:43:40.960,7
25/05/2019 15:43:40.964,7
25/05/2019 15:43:40.968,7
25/05/2019 15:43:40.972,7
25/05/2019 15:43:40.976,111
25/05/2019 15:43:40.980,4095
25/05/2019 15:43:40.984,4095
25/05/2019 15:43:40.988,4095
25/05/2019 15:43:40.992,4095
25/05/2019 15:43:40.996,4095
25/05/2019 15:43:41.000,4095
25/05/2019 15:43:41.004,4095
25/05/2019 15:43:41.008,2683
25/05/2019 15:43:41.012,3975
25/05/2019 15:43:41.016,4095
25/05/2019 15:43:41.020,4095
25/05/2019 15:43:41.024,7
25/05/2019 15:43:41.028,4095
25/05/2019 15:43:41.032,7
25/05/2019 15:43:41.036,7
25/05/2019 15:43:41.040,3927
25/05/2019 15:43:41.044,4095
25/05/2019 15:43:41.048,4095
25/05/2019 15:43:41.052,4095
25/05/2019 15:43:41.056,1587
25/05/2019 15:43:41.060,167
25/05/2019 15:43:41.064,4095
25/05/2019 15:43:41.068,3391
25/05/2019 15:43:41.072,7
25/05/2019 15:43:41.076,4095
25/05/2019 15:43:41.080,4095
25/05/2019 15:43:41.084,1255
25/05/2019 15:43:41.088,7
25/05/2019 15:43:41.092,863
25/05/2019 15:43:41.096,4079
25/05/2019 15:43:41.100,4095
25/05/2019 15:43:41.104,4095
25/05/2019 15:43:41.108,4095
25/05/2019 15:43:41.112,4095
25/05/2019 15:43:41.116,4095
25/05/2019 15:43:41.120,4095
25/05/2019 15:43:41.124,4095
25/05/2019 15:43:41.128,4095
25/05/2019 15:43:41.132,4095
25/05/2019 15:43:41.136,4095
25/05/2019 15:43:41.140,4095
25/05/2019 15:43:41.144,4095
25/05/2019 15:43:41.148,4095
25/05/2019 15:43:41.152,4095
25/05/2019 15:43:41.156,4095
25/05/2019 15:43:41.160,4095
25/05/2019 15:43:41.164,4095
25/05/2019 15:43:41.168,4095
25/05/2019 15:43:41.172,4095
25/05/2019 15:43:41.176,4095
25/05/2019 15:43:41.180,4095
25/05/2019 15:43:41.184,4095
25/05/2019 15:43:41.188,4095
25/05/2019 15:43:41.192,4095
25/05/2019 15:43:41.196,4095
25/05/2019 15:43:41.200,4095
25/05/2019 15:43:41.204,4095
25/05/2019 15:43:41.208,4095
25/05/2019 15:43:41.212,4095
25/05/2019 15:43:41.216,4095
25/05/2019 15:43:41.220,4095
25/05/2019 15:43:41.224,4095
25/05/2019 15:43:41.228,4095
25/05/2019 15:43:41.232,4095
25/05/2019 15:43:41.236,4095
25/05/2019 15:43:41.240,4095
25/05/2019 15:43:41.244,4095
25/05/2019 15:43:41.248,4095
25/05/2019 15:43:41.252,4095
25/05/2019 15:43:41.256,4095
25/05/2019 15:43:41.260,4095
25/05/2019 15:43:41.264,4095
25/05/2019 15:43:41.268,4095
25/05/2019 15:43:41.272,4095
25/05/2019 15:43:41.276,4095
25/05/2019 15:43:41.280,4095
25/05/2019 15:43:41.284,4095
25/05/2019 15:43:41.288,4095
25/05/2019 15:43:41.292,4095
25/05/2019 15:43:41.296,4095
25/05/2019 15:43:41.300,4095
25/05/2019 15:43:41.304,4095
25/05/2019 15:43:41.308,4095
25/05/2019 15:43:41.312,4095
25/05/2019 15:43:41.316,4095
25/05/2019 15:43:41.320,4095
25/05/2019 15:43:41.324,4095
25/05/2019 15:43:41.328,4095
25/05/2019 15:43:41.332,4095
25/05/2019 15:43:41.336,4095
25/05/2019 15:43:41.340,4095
25/05/2019 15:43:41.344,3887
25/05/2019 15:43:41.348,3619
25/05/2019 15:43:41.352,3435
25/05/2019 15:43:41.356,3251
25/05/2019 15:43:41.360,3111
25/05/2019 15:43:41.364,3055
25/05/2019 15:43:41.368,3067
25/05/2019 15:43:41.372,2999
25/05/2019 15:43:41.376,2927
25/05/2019 15:43:41.380,2915
25/05/2019 15:43:41.384,3007
25/05/2019 15:43:41.388,2971
25/05/2019 15:43:41.392,2923
25/05/2019 15:43:41.396,2895
25/05/2019 15:43:41.400,2967
25/05/2019 15:43:41.404,2923
25/05/2019 15:43:41.408,2903
25/05/2019 15:43:41.412,2883
25/05/2019 15:43:41.416,2943
25/05/2019 15:43:41.420,2895
25/05/2019 15:43:41.424,2775
25/05/2019 15:43:41.428,2651
25/05/2019 15:43:41.432,2679
25/05/2019 15:43:41.436,2687
25/05/2019 15:43:41.440,2683
25/05/2019 15:43:41.444,2743
25/05/2019 15:43:41.448,3011
25/05/2019 15:43:41.452,3355
25/05/2019 15:43:41.456,3423
25/05/2019 15:43:41.460,3231
25/05/2019 15:43:41.464,3075
25/05/2019 15:43:41.468,3015
25/05/2019 15:43:41.472,2927
25/05/2019 15:43:41.476,2875
25/05/2019 15:43:41.480,2863
25/05/2019 15:43:41.484,2911
25/05/2019 15:43:41.488,2859
25/05/2019 15:43:41.492,2819
25/05/2019 15:43:41.496,2799
25/05/2019 15:43:41.500,2879
25/05/2019 15:43:41.504,2863
25/05/2019 15:43:41.508,2847
25/05/2019 15:43:41.512,2827
25/05/2019 15:43:41.516,2911
25/05/2019 15:43:41.520,2903
25/05/2019 15:43:41.524,2871
25/05/2019 15:43:41.528,2827
25/05/2019 15:43:41.532,2879
25/05/2019 15:43:41.536,2899
25/05/2019 15:43:41.540,2863
25/05/2019 15:43:41.544,2819
25/05/2019 15:43:41.548,2867
25/05/2019 15:43:41.552,2891
25/05/2019 15:43:41.556,2855
25/05/2019 15:43:41.560,2843
25/05/2019 15:43:41.564,2895
25/05/2019 15:43:41.568,2955
25/05/2019 15:43:41.572,2919
25/05/2019 15:43:41.576,2887
25/05/2019 15:43:41.580,2895
25/05/2019 15:43:41.584,2931
25/05/2019 15:43:41.588,2871
25/05/2019 15:43:41.592,2855
25/05/2019 15:43:41.596,2863
25/05/2019 15:43:41.600,2943
25/05/2019 15:43:41.604,2927
25/05/2019 15:43:41.608,2895
25/05/2019 15:43:41.612,2859
25/05/2019 15:43:41.616,2919
25/05/2019 15:43:41.620,2907
25/05/2019 15:43:41.624,2879
25/05/2019 15:43:41.628,2855
25/05/2019 15:43:41.632,2923
25/05/2019 15:43:41.636,2907
25/05/2019 15:43:41.640,2855
25/05/2019 15:43:41.644,2827
25/05/2019 15:43:41.648,2895
25/05/2019 15:43:41.652,2915
25/05/2019 15:43:41.656,2871
25/05/2019 15:43:41.660,2823
25/05/2019 15:43:41.664,2839
25/05/2019 15:43:41.668,2883
25/05/2019 15:43:41.672,2847
25/05/2019 15:43:41.676,2815
25/05/2019 15:43:41.680,2823
25/05/2019 15:43:41.684,2879
25/05/2019 15:43:41.688,2839
25/05/2019 15:43:41.692,2803
25/05/2019 15:43:41.696,2795
25/05/2019 15:43:41.700,2887
25/05/2019 15:43:41.704,2875
25/05/2019 15:43:41.708,2855
25/05/2019 15:43:41.712,2827
25/05/2019 15:43:41.716,2903
25/05/2019 15:43:41.720,2891
25/05/2019 15:43:41.724,2871
25/05/2019 15:43:41.728,2855
25/05/2019 15:43:41.732,2915
25/05/2019 15:43:41.736,2911
25/05/2019 15:43:41.740,2867
25/05/2019 15:43:41.744,2819
25/05/2019 15:43:41.748,2855
25/05/2019 15:43:41.752,2863
25/05/2019 15:43:41.756,2823
25/05/2019 15:43:41.760,2795
25/05/2019 15:43:41.764,2839
25/05/2019 15:43:41.768,2895
25/05/2019 15:43:41.772,2863
25/05/2019 15:43:41.776,2827
25/05/2019 15:43:41.780,2843
25/05/2019 15:43:41.784,2907
25/05/2019 15:43:41.788,2867
25/05/2019 15:43:41.792,2811
25/05/2019 15:43:41.796,2791
25/05/2019 15:43:41.800,2867
25/05/2019 15:43:41.804,2871
25/05/2019 15:43:41.808,2879
25/05/2019 15:43:41.812,2843
25/05/2019 15:43:41.816,2879
25/05/2019 15:43:41.820,2843
25/05/2019 15:43:41.824,2795
25/05/2019 15:43:41.828,2763
25/05/2019 15:43:41.832,2839
25/05/2019 15:43:41.836,2855
25/05/2019 15:43:41.840,2815
25/05/2019 15:43:41.844,2775
25/05/2019 15:43:41.848,2839
25/05/2019 15:43:41.852,2879
25/05/2019 15:43:41.856,2851
25/05/2019 15:43:41.860,2807
25/05/2019 15:43:41.864,2795
25/05/2019 15:43:41.868,2739
25/05/2019 15:43:41.872,2615
25/05/2019 15:43:41.876,2535
25/05/2019 15:43:41.880,2575
25/05/2019 15:43:41.884,2671
25/05/2019 15:43:41.888,2723
25/05/2019 15:43:41.892,2731
25/05/2019 15:43:41.896,2771
25/05/2019 15:43:41.900,2855
25/05/2019 15:43:41.904,2823
25/05/2019 15:43:41.908,2823
25/05/2019 15:43:41.912,2855
25/05/2019 15:43:41.916,2943
25/05/2019 15:43:41.920,2927
25/05/2019 15:43:41.924,2891
25/05/2019 15:43:41.928,2847
25/05/2019 15:43:41.932,2903
25/05/2019 15:43:41.936,2891
25/05/2019 15:43:41.940,2871
25/05/2019 15:43:41.944,2815
25/05/2019 15:43:41.948,2855
25/05/2019 15:43:41.952,2867
25/05/2019 15:43:41.956,2831
25/05/2019 15:43:41.960,2787
25/05/2019 15:43:41.964,2823
25/05/2019 15:43:41.968,2867
25/05/2019 15:43:41.972,2859
25/05/2019 15:43:41.976,2795
25/05/2019 15:43:41.980,2827
25/05/2019 15:43:41.984,2859
25/05/2019 15:43:41.988,2799
25/05/2019 15:43:41.992,2735
25/05/2019 15:43:41.996,2739
25/05/2019 15:43:42.000,2859
25/05/2019 15:43:42.004,2855
25/05/2019 15:43:42.008,2807
25/05/2019 15:43:42.012,2727
25/05/2019 15:43:42.016,2755
25/05/2019 15:43:42.020,2739
25/05/2019 15:43:42.024,2755
25/05/2019 15:43:42.028,2795
25/05/2019 15:43:42.032,2871
25/05/2019 15:43:42.036,2843
25/05/2019 15:43:42.040,2803
25/05/2019 15:43:42.044,2815
25/05/2019 15:43:42.048,2887
25/05/2019 15:43:42.052,2919
25/05/2019 15:43:42.056,2855
25/05/2019 15:43:42.060,2751
25/05/2019 15:43:42.064,2727
25/05/2019 15:43:42.068,2787
25/05/2019 15:43:42.072,2715
25/05/2019 15:43:42.076,2639
25/05/2019 15:43:42.080,2679
25/05/2019 15:43:42.084,2783
25/05/2019 15:43:42.088,2779
25/05/2019 15:43:42.092,2723
25/05/2019 15:43:42.096,2751
25/05/2019 15:43:42.100,2823
25/05/2019 15:43:42.104,2835
25/05/2019 15:43:42.108,2843
25/05/2019 15:43:42.112,2847
25/05/2019 15:43:42.116,2931
25/05/2019 15:43:42.120,2947
25/05/2019 15:43:42.124,2935
25/05/2019 15:43:42.128,2887
25/05/2019 15:43:42.132,2771
25/05/2019 15:43:42.136,2431
25/05/2019 15:43:42.140,2299
25/05/2019 15:43:42.144,2339
25/05/2019 15:43:42.148,2527
25/05/2019 15:43:42.152,2651
25/05/2019 15:43:42.156,2727
25/05/2019 15:43:42.160,2759
25/05/2019 15:43:42.164,2847
25/05/2019 15:43:42.168,2899
25/05/2019 15:43:42.172,2879
25/05/2019 15:43:42.176,2859
25/05/2019 15:43:42.180,2895
25/05/2019 15:43:42.184,2943
25/05/2019 15:43:42.188,2919
25/05/2019 15:43:42.192,2883
25/05/2019 15:43:42.196,2879
25/05/2019 15:43:42.200,2927
25/05/2019 15:43:42.204,2895
25/05/2019 15:43:42.208,2859
25/05/2019 15:43:42.212,2855
25/05/2019 15:43:42.216,2943
25/05/2019 15:43:42.220,2943
25/05/2019 15:43:42.224,2895
25/05/2019 15:43:42.228,2783
25/05/2019 15:43:42.232,2823
25/05/2019 15:43:42.236,2823
25/05/2019 15:43:42.240,2815
25/05/2019 15:43:42.244,2795
25/05/2019 15:43:42.248,2799
25/05/2019 15:43:42.252,2715
25/05/2019 15:43:42.256,2611
25/05/2019 15:43:42.260,2539
25/05/2019 15:43:42.264,2595
25/05/2019 15:43:42.268,2703
25/05/2019 15:43:42.272,2871
25/05/2019 15:43:42.276,3159
25/05/2019 15:43:42.280,3299
25/05/2019 15:43:42.284,3187
25/05/2019 15:43:42.288,2963
25/05/2019 15:43:42.292,2815
25/05/2019 15:43:42.296,2779
25/05/2019 15:43:42.300,2819
25/05/2019 15:43:42.304,2735
25/05/2019 15:43:42.308,2531
25/05/2019 15:43:42.312,2375
25/05/2019 15:43:42.316,2467
25/05/2019 15:43:42.320,2551
25/05/2019 15:43:42.324,2603
25/05/2019 15:43:42.328,2643
25/05/2019 15:43:42.332,2771
25/05/2019 15:43:42.336,2807
25/05/2019 15:43:42.340,2763
25/05/2019 15:43:42.344,2671
25/05/2019 15:43:42.348,2695
25/05/2019 15:43:42.352,2715
25/05/2019 15:43:42.356,2735
25/05/2019 15:43:42.360,2743
25/05/2019 15:43:42.364,2819
25/05/2019 15:43:42.368,2859
25/05/2019 15:43:42.372,2847
25/05/2019 15:43:42.376,2787
25/05/2019 15:43:42.380,2771
25/05/2019 15:43:42.384,2811
25/05/2019 15:43:42.388,2711
25/05/2019 15:43:42.392,2611
25/05/2019 15:43:42.396,2571
25/05/2019 15:43:42.400,2687
25/05/2019 15:43:42.404,2803
25/05/2019 15:43:42.408,2847
25/05/2019 15:43:42.412,2863
25/05/2019 15:43:42.416,2935
25/05/2019 15:43:42.420,2919
25/05/2019 15:43:42.424,2875
25/05/2019 15:43:42.428,2847
25/05/2019 15:43:42.432,2939
25/05/2019 15:43:42.436,2923
25/05/2019 15:43:42.440,2791
25/05/2019 15:43:42.444,2599
25/05/2019 15:43:42.448,2615
25/05/2019 15:43:42.452,2635
25/05/2019 15:43:42.456,2615
25/05/2019 15:43:42.460,2639
25/05/2019 15:43:42.464,2683
25/05/2019 15:43:42.468,2695
25/05/2019 15:43:42.472,2703
25/05/2019 15:43:42.476,2735
25/05/2019 15:43:42.480,2843
25/05/2019 15:43:42.484,2935
25/05/2019 15:43:42.488,2927
25/05/2019 15:43:42.492,2891
25/05/2019 15:43:42.496,2903
25/05/2019 15:43:42.500,2923
25/05/2019 15:43:42.504,2855
25/05/2019 15:43:42.508,2879
25/05/2019 15:43:42.512,2907
25/05/2019 15:43:42.516,2987
25/05/2019 15:43:42.520,2923
25/05/2019 15:43:42.524,2831
25/05/2019 15:43:42.528,2735
25/05/2019 15:43:42.532,2775
25/05/2019 15:43:42.536,2747
25/05/2019 15:43:42.540,2735
25/05/2019 15:43:42.544,2731
25/05/2019 15:43:42.548,2819
25/05/2019 15:43:42.552,2803
25/05/2019 15:43:42.556,2715
25/05/2019 15:43:42.560,2639
25/05/2019 15:43:42.564,2691
