Timestamp,ECG
25/05/2019 14:12:20.968,4095
25/05/2019 14:12:20.972,4095
25/05/2019 14:12:20.976,4091
25/05/2019 14:12:20.980,3935
25/05/2019 14:12:20.984,3807
25/05/2019 14:12:20.988,3823
25/05/2019 14:12:20.992,3875
25/05/2019 14:12:20.996,3927
25/05/2019 14:12:21.000,3967
25/05/2019 14:12:21.004,4015
25/05/2019 14:12:21.008,4063
25/05/2019 14:12:21.012,4091
25/05/2019 14:12:21.016,4095
25/05/2019 14:12:21.020,4095
25/05/2019 14:12:21.024,4095
25/05/2019 14:12:21.028,4095
25/05/2019 14:12:21.032,4095
25/05/2019 14:12:21.036,4095
25/05/2019 14:12:21.040,4095
25/05/2019 14:12:21.044,4095
25/05/2019 14:12:21.048,4095
25/05/2019 14:12:21.052,4095
25/05/2019 14:12:21.056,4095
25/05/2019 14:12:21.060,4095
25/05/2019 14:12:21.064,4095
25/05/2019 14:12:21.068,4095
25/05/2019 14:12:21.072,4095
25/05/2019 14:12:21.076,3967
25/05/2019 14:12:21.080,3787
25/05/2019 14:12:21.084,3635
25/05/2019 14:12:21.088,3487
25/05/2019 14:12:21.092,3319
25/05/2019 14:12:21.096,3207
25/05/2019 14:12:21.100,3291
25/05/2019 14:12:21.104,3299
25/05/2019 14:12:21.108,3223
25/05/2019 14:12:21.112,3283
25/05/2019 14:12:21.116,3459
25/05/2019 14:12:21.120,3679
25/05/2019 14:12:21.124,4091
25/05/2019 14:12:21.128,4095
25/05/2019 14:12:21.132,4095
25/05/2019 14:12:21.136,4095
25/05/2019 14:12:21.140,4095
25/05/2019 14:12:21.144,4095
25/05/2019 14:12:21.148,3983
25/05/2019 14:12:21.152,3447
25/05/2019 14:12:21.156,2991
25/05/2019 14:12:21.160,2559
25/05/2019 14:12:21.164,2571
25/05/2019 14:12:21.168,2911
25/05/2019 14:12:21.172,3271
25/05/2019 14:12:21.176,3543
25/05/2019 14:12:21.180,3799
25/05/2019 14:12:21.184,3915
25/05/2019 14:12:21.188,3799
25/05/2019 14:12:21.192,3439
25/05/2019 14:12:21.196,3107
25/05/2019 14:12:21.200,2931
25/05/2019 14:12:21.204,2659
25/05/2019 14:12:21.208,2543
25/05/2019 14:12:21.212,2775
25/05/2019 14:12:21.216,3199
25/05/2019 14:12:21.220,3375
25/05/2019 14:12:21.224,3531
25/05/2019 14:12:21.228,3647
25/05/2019 14:12:21.232,3627
25/05/2019 14:12:21.236,3491
25/05/2019 14:12:21.240,3415
25/05/2019 14:12:21.244,3427
25/05/2019 14:12:21.248,3403
25/05/2019 14:12:21.252,3351
25/05/2019 14:12:21.256,3271
25/05/2019 14:12:21.260,3191
25/05/2019 14:12:21.264,3135
25/05/2019 14:12:21.268,3127
25/05/2019 14:12:21.272,3099
25/05/2019 14:12:21.276,3095
25/05/2019 14:12:21.280,3095
25/05/2019 14:12:21.284,3143
25/05/2019 14:12:21.288,3187
25/05/2019 14:12:21.292,3195
25/05/2019 14:12:21.296,3087
25/05/2019 14:12:21.300,2995
25/05/2019 14:12:21.304,2851
25/05/2019 14:12:21.308,2687
25/05/2019 14:12:21.312,2703
25/05/2019 14:12:21.316,2815
25/05/2019 14:12:21.320,2847
25/05/2019 14:12:21.324,2879
25/05/2019 14:12:21.328,2935
25/05/2019 14:12:21.332,3027
25/05/2019 14:12:21.336,3115
25/05/2019 14:12:21.340,3147
25/05/2019 14:12:21.344,3199
25/05/2019 14:12:21.348,3167
25/05/2019 14:12:21.352,3155
25/05/2019 14:12:21.356,3227
25/05/2019 14:12:21.360,3223
25/05/2019 14:12:21.364,3151
25/05/2019 14:12:21.368,3171
25/05/2019 14:12:21.372,3531
25/05/2019 14:12:21.376,3951
25/05/2019 14:12:21.380,4095
25/05/2019 14:12:21.384,4095
25/05/2019 14:12:21.388,4095
25/05/2019 14:12:21.392,4095
25/05/2019 14:12:21.396,4095
25/05/2019 14:12:21.400,3683
25/05/2019 14:12:21.404,3263
25/05/2019 14:12:21.408,2907
25/05/2019 14:12:21.412,2663
25/05/2019 14:12:21.416,2499
25/05/2019 14:12:21.420,2423
25/05/2019 14:12:21.424,2387
25/05/2019 14:12:21.428,2411
25/05/2019 14:12:21.432,2475
25/05/2019 14:12:21.436,2515
25/05/2019 14:12:21.440,2563
25/05/2019 14:12:21.444,2655
25/05/2019 14:12:21.448,2755
25/05/2019 14:12:21.452,2807
25/05/2019 14:12:21.456,2811
25/05/2019 14:12:21.460,2783
25/05/2019 14:12:21.464,2783
25/05/2019 14:12:21.468,2787
25/05/2019 14:12:21.472,2771
25/05/2019 14:12:21.476,2759
25/05/2019 14:12:21.480,2803
25/05/2019 14:12:21.484,2871
25/05/2019 14:12:21.488,2919
25/05/2019 14:12:21.492,2927
25/05/2019 14:12:21.496,2927
25/05/2019 14:12:21.500,2923
25/05/2019 14:12:21.504,2923
25/05/2019 14:12:21.508,2951
25/05/2019 14:12:21.512,2979
25/05/2019 14:12:21.516,3019
25/05/2019 14:12:21.520,3115
25/05/2019 14:12:21.524,3255
25/05/2019 14:12:21.528,3243
25/05/2019 14:12:21.532,3099
25/05/2019 14:12:21.536,3011
25/05/2019 14:12:21.540,2967
25/05/2019 14:12:21.544,2963
25/05/2019 14:12:21.548,2975
25/05/2019 14:12:21.552,2987
25/05/2019 14:12:21.556,2975
25/05/2019 14:12:21.560,2991
25/05/2019 14:12:21.564,2983
25/05/2019 14:12:21.568,2939
25/05/2019 14:12:21.572,2911
25/05/2019 14:12:21.576,2895
25/05/2019 14:12:21.580,2911
25/05/2019 14:12:21.584,2923
25/05/2019 14:12:21.588,3015
25/05/2019 14:12:21.592,3119
25/05/2019 14:12:21.596,3199
25/05/2019 14:12:21.600,3243
25/05/2019 14:12:21.604,3263
25/05/2019 14:12:21.608,3267
25/05/2019 14:12:21.612,3263
25/05/2019 14:12:21.616,3247
25/05/2019 14:12:21.620,3211
25/05/2019 14:12:21.624,3191
25/05/2019 14:12:21.628,3183
25/05/2019 14:12:21.632,3155
25/05/2019 14:12:21.636,3111
25/05/2019 14:12:21.640,3047
25/05/2019 14:12:21.644,2987
25/05/2019 14:12:21.648,2951
25/05/2019 14:12:21.652,2919
25/05/2019 14:12:21.656,2851
25/05/2019 14:12:21.660,2799
25/05/2019 14:12:21.664,2787
25/05/2019 14:12:21.668,2795
25/05/2019 14:12:21.672,2795
25/05/2019 14:12:21.676,2783
25/05/2019 14:12:21.680,2779
25/05/2019 14:12:21.684,2811
25/05/2019 14:12:21.688,2851
25/05/2019 14:12:21.692,2871
25/05/2019 14:12:21.696,2927
25/05/2019 14:12:21.700,2943
25/05/2019 14:12:21.704,2931
25/05/2019 14:12:21.708,2875
25/05/2019 14:12:21.712,2819
25/05/2019 14:12:21.716,2779
25/05/2019 14:12:21.720,2747
25/05/2019 14:12:21.724,2675
25/05/2019 14:12:21.728,2663
25/05/2019 14:12:21.732,2635
25/05/2019 14:12:21.736,2599
25/05/2019 14:12:21.740,2535
25/05/2019 14:12:21.744,2507
25/05/2019 14:12:21.748,2447
25/05/2019 14:12:21.752,2379
25/05/2019 14:12:21.756,2287
25/05/2019 14:12:21.760,2231
25/05/2019 14:12:21.764,2179
25/05/2019 14:12:21.768,2227
25/05/2019 14:12:21.772,2327
25/05/2019 14:12:21.776,2387
25/05/2019 14:12:21.780,2391
25/05/2019 14:12:21.784,2427
25/05/2019 14:12:21.788,2531
25/05/2019 14:12:21.792,2639
25/05/2019 14:12:21.796,2699
25/05/2019 14:12:21.800,2727
25/05/2019 14:12:21.804,2767
25/05/2019 14:12:21.808,2827
25/05/2019 14:12:21.812,2939
25/05/2019 14:12:21.816,3019
25/05/2019 14:12:21.820,3043
25/05/2019 14:12:21.824,3035
25/05/2019 14:12:21.828,3011
25/05/2019 14:12:21.832,3039
25/05/2019 14:12:21.836,3071
25/05/2019 14:12:21.840,3067
25/05/2019 14:12:21.844,3067
25/05/2019 14:12:21.848,3043
25/05/2019 14:12:21.852,3003
25/05/2019 14:12:21.856,2935
25/05/2019 14:12:21.860,2875
25/05/2019 14:12:21.864,2807
25/05/2019 14:12:21.868,2735
25/05/2019 14:12:21.872,2635
25/05/2019 14:12:21.876,2539
25/05/2019 14:12:21.880,2499
25/05/2019 14:12:21.884,2539
25/05/2019 14:12:21.888,2479
25/05/2019 14:12:21.892,2347
25/05/2019 14:12:21.896,2271
25/05/2019 14:12:21.900,2255
25/05/2019 14:12:21.904,2287
25/05/2019 14:12:21.908,2419
25/05/2019 14:12:21.912,2571
25/05/2019 14:12:21.916,2663
25/05/2019 14:12:21.920,2743
25/05/2019 14:12:21.924,2819
25/05/2019 14:12:21.928,2803
25/05/2019 14:12:21.932,2839
25/05/2019 14:12:21.936,2983
25/05/2019 14:12:21.940,3059
25/05/2019 14:12:21.944,3059
25/05/2019 14:12:21.948,3019
25/05/2019 14:12:21.952,3043
25/05/2019 14:12:21.956,3043
25/05/2019 14:12:21.960,2987
25/05/2019 14:12:21.964,2903
25/05/2019 14:12:21.968,2783
25/05/2019 14:12:21.972,2699
25/05/2019 14:12:21.976,2591
25/05/2019 14:12:21.980,2643
25/05/2019 14:12:21.984,2719
25/05/2019 14:12:21.988,2703
25/05/2019 14:12:21.992,2683
25/05/2019 14:12:21.996,2647
25/05/2019 14:12:22.000,2711
25/05/2019 14:12:22.004,2823
25/05/2019 14:12:22.008,2851
25/05/2019 14:12:22.012,2899
25/05/2019 14:12:22.016,2935
25/05/2019 14:12:22.020,2899
25/05/2019 14:12:22.024,2883
25/05/2019 14:12:22.028,2903
25/05/2019 14:12:22.032,2903
25/05/2019 14:12:22.036,2831
25/05/2019 14:12:22.040,2675
25/05/2019 14:12:22.044,2599
25/05/2019 14:12:22.048,2667
25/05/2019 14:12:22.052,2855
25/05/2019 14:12:22.056,3151
25/05/2019 14:12:22.060,3407
25/05/2019 14:12:22.064,3343
25/05/2019 14:12:22.068,3119
25/05/2019 14:12:22.072,2887
25/05/2019 14:12:22.076,2703
25/05/2019 14:12:22.080,2595
25/05/2019 14:12:22.084,2579
25/05/2019 14:12:22.088,2583
25/05/2019 14:12:22.092,2639
25/05/2019 14:12:22.096,2775
25/05/2019 14:12:22.100,3047
25/05/2019 14:12:22.104,3251
25/05/2019 14:12:22.108,3171
25/05/2019 14:12:22.112,3083
25/05/2019 14:12:22.116,2999
25/05/2019 14:12:22.120,2851
25/05/2019 14:12:22.124,2687
25/05/2019 14:12:22.128,2671
25/05/2019 14:12:22.132,2691
25/05/2019 14:12:22.136,2715
25/05/2019 14:12:22.140,2747
25/05/2019 14:12:22.144,2835
25/05/2019 14:12:22.148,2935
25/05/2019 14:12:22.152,2991
25/05/2019 14:12:22.156,2971
25/05/2019 14:12:22.160,2983
25/05/2019 14:12:22.164,2971
25/05/2019 14:12:22.168,2911
25/05/2019 14:12:22.172,2815
25/05/2019 14:12:22.176,2675
25/05/2019 14:12:22.180,2623
25/05/2019 14:12:22.184,2735
25/05/2019 14:12:22.188,2815
25/05/2019 14:12:22.192,2819
25/05/2019 14:12:22.196,2815
25/05/2019 14:12:22.200,2819
25/05/2019 14:12:22.204,2827
25/05/2019 14:12:22.208,2879
25/05/2019 14:12:22.212,2979
25/05/2019 14:12:22.216,3091
25/05/2019 14:12:22.220,3151
25/05/2019 14:12:22.224,3279
25/05/2019 14:12:22.228,3407
25/05/2019 14:12:22.232,3471
25/05/2019 14:12:22.236,3495
25/05/2019 14:12:22.240,3519
25/05/2019 14:12:22.244,3575
25/05/2019 14:12:22.248,3631
25/05/2019 14:12:22.252,3707
25/05/2019 14:12:22.256,3775
25/05/2019 14:12:22.260,3755
25/05/2019 14:12:22.264,3739
25/05/2019 14:12:22.268,3723
25/05/2019 14:12:22.272,3731
25/05/2019 14:12:22.276,3731
25/05/2019 14:12:22.280,3747
25/05/2019 14:12:22.284,3767
25/05/2019 14:12:22.288,3791
25/05/2019 14:12:22.292,3799
25/05/2019 14:12:22.296,3807
25/05/2019 14:12:22.300,3799
25/05/2019 14:12:22.304,3807
25/05/2019 14:12:22.308,3827
25/05/2019 14:12:22.312,3823
25/05/2019 14:12:22.316,3831
25/05/2019 14:12:22.320,3879
25/05/2019 14:12:22.324,3887
25/05/2019 14:12:22.328,3871
25/05/2019 14:12:22.332,3795
25/05/2019 14:12:22.336,3679
25/05/2019 14:12:22.340,3623
25/05/2019 14:12:22.344,3599
25/05/2019 14:12:22.348,3551
25/05/2019 14:12:22.352,3543
25/05/2019 14:12:22.356,3527
25/05/2019 14:12:22.360,3479
25/05/2019 14:12:22.364,3455
25/05/2019 14:12:22.368,3455
25/05/2019 14:12:22.372,3463
25/05/2019 14:12:22.376,3479
25/05/2019 14:12:22.380,3487
25/05/2019 14:12:22.384,3495
25/05/2019 14:12:22.388,3491
25/05/2019 14:12:22.392,3471
25/05/2019 14:12:22.396,3467
25/05/2019 14:12:22.400,3475
25/05/2019 14:12:22.404,3467
25/05/2019 14:12:22.408,3455
25/05/2019 14:12:22.412,3435
25/05/2019 14:12:22.416,3443
25/05/2019 14:12:22.420,3435
25/05/2019 14:12:22.424,3407
25/05/2019 14:12:22.428,3375
25/05/2019 14:12:22.432,3355
25/05/2019 14:12:22.436,3315
25/05/2019 14:12:22.440,3275
25/05/2019 14:12:22.444,3235
25/05/2019 14:12:22.448,3191
25/05/2019 14:12:22.452,3175
25/05/2019 14:12:22.456,3131
25/05/2019 14:12:22.460,3079
25/05/2019 14:12:22.464,3031
25/05/2019 14:12:22.468,3007
25/05/2019 14:12:22.472,2987
25/05/2019 14:12:22.476,2995
25/05/2019 14:12:22.480,3007
25/05/2019 14:12:22.484,2999
25/05/2019 14:12:22.488,2991
25/05/2019 14:12:22.492,3003
25/05/2019 14:12:22.496,3011
25/05/2019 14:12:22.500,3011
25/05/2019 14:12:22.504,3011
25/05/2019 14:12:22.508,2999
25/05/2019 14:12:22.512,2991
25/05/2019 14:12:22.516,2979
25/05/2019 14:12:22.520,2967
25/05/2019 14:12:22.524,2963
25/05/2019 14:12:22.528,2975
25/05/2019 14:12:22.532,2975
25/05/2019 14:12:22.536,2959
25/05/2019 14:12:22.540,2967
25/05/2019 14:12:22.544,2955
25/05/2019 14:12:22.548,2959
25/05/2019 14:12:22.552,2967
25/05/2019 14:12:22.556,2939
25/05/2019 14:12:22.560,2963
25/05/2019 14:12:22.564,2975
25/05/2019 14:12:22.568,2919
25/05/2019 14:12:22.572,2851
25/05/2019 14:12:22.576,2799
25/05/2019 14:12:22.580,2783
25/05/2019 14:12:22.584,2779
25/05/2019 14:12:22.588,2787
25/05/2019 14:12:22.592,2799
25/05/2019 14:12:22.596,2811
25/05/2019 14:12:22.600,2803
25/05/2019 14:12:22.604,2807
25/05/2019 14:12:22.608,2827
25/05/2019 14:12:22.612,2859
25/05/2019 14:12:22.616,2879
25/05/2019 14:12:22.620,2879
25/05/2019 14:12:22.624,2871
25/05/2019 14:12:22.628,2855
25/05/2019 14:12:22.632,2867
25/05/2019 14:12:22.636,2903
25/05/2019 14:12:22.640,2951
25/05/2019 14:12:22.644,2987
25/05/2019 14:12:22.648,3007
25/05/2019 14:12:22.652,3031
25/05/2019 14:12:22.656,3027
25/05/2019 14:12:22.660,3055
25/05/2019 14:12:22.664,3087
25/05/2019 14:12:22.668,3079
25/05/2019 14:12:22.672,3043
25/05/2019 14:12:22.676,2971
25/05/2019 14:12:22.680,2923
25/05/2019 14:12:22.684,2875
25/05/2019 14:12:22.688,2867
25/05/2019 14:12:22.692,2875
25/05/2019 14:12:22.696,2879
25/05/2019 14:12:22.700,2903
25/05/2019 14:12:22.704,2915
25/05/2019 14:12:22.708,2943
25/05/2019 14:12:22.712,2975
25/05/2019 14:12:22.716,2983
25/05/2019 14:12:22.720,2979
25/05/2019 14:12:22.724,2955
25/05/2019 14:12:22.728,2959
25/05/2019 14:12:22.732,2967
25/05/2019 14:12:22.736,2955
25/05/2019 14:12:22.740,2955
25/05/2019 14:12:22.744,2967
25/05/2019 14:12:22.748,2971
25/05/2019 14:12:22.752,2947
25/05/2019 14:12:22.756,2931
25/05/2019 14:12:22.760,2915
25/05/2019 14:12:22.764,2907
25/05/2019 14:12:22.768,2899
25/05/2019 14:12:22.772,2903
25/05/2019 14:12:22.776,2887
25/05/2019 14:12:22.780,2891
25/05/2019 14:12:22.784,2903
25/05/2019 14:12:22.788,2915
25/05/2019 14:12:22.792,2907
25/05/2019 14:12:22.796,2875
25/05/2019 14:12:22.800,2843
25/05/2019 14:12:22.804,2799
25/05/2019 14:12:22.808,2743
25/05/2019 14:12:22.812,2727
25/05/2019 14:12:22.816,2775
25/05/2019 14:12:22.820,2907
25/05/2019 14:12:22.824,3079
25/05/2019 14:12:22.828,3343
25/05/2019 14:12:22.832,3339
25/05/2019 14:12:22.836,3167
25/05/2019 14:12:22.840,2987
25/05/2019 14:12:22.844,2851
25/05/2019 14:12:22.848,2763
25/05/2019 14:12:22.852,2727
25/05/2019 14:12:22.856,2739
25/05/2019 14:12:22.860,2783
25/05/2019 14:12:22.864,2803
25/05/2019 14:12:22.868,2815
25/05/2019 14:12:22.872,2827
25/05/2019 14:12:22.876,2839
25/05/2019 14:12:22.880,2851
25/05/2019 14:12:22.884,2839
25/05/2019 14:12:22.888,2859
25/05/2019 14:12:22.892,2875
25/05/2019 14:12:22.896,2891
25/05/2019 14:12:22.900,2907
25/05/2019 14:12:22.904,2919
25/05/2019 14:12:22.908,2939
25/05/2019 14:12:22.912,2955
25/05/2019 14:12:22.916,2939
25/05/2019 14:12:22.920,2931
25/05/2019 14:12:22.924,2943
25/05/2019 14:12:22.928,2955
25/05/2019 14:12:22.932,2959
25/05/2019 14:12:22.936,2959
25/05/2019 14:12:22.940,2971
25/05/2019 14:12:22.944,2995
25/05/2019 14:12:22.948,2979
25/05/2019 14:12:22.952,2927
25/05/2019 14:12:22.956,2895
25/05/2019 14:12:22.960,2887
25/05/2019 14:12:22.964,2871
25/05/2019 14:12:22.968,2863
25/05/2019 14:12:22.972,2855
25/05/2019 14:12:22.976,2835
25/05/2019 14:12:22.980,2839
25/05/2019 14:12:22.984,2863
25/05/2019 14:12:22.988,2863
25/05/2019 14:12:22.992,2871
25/05/2019 14:12:22.996,2887
25/05/2019 14:12:23.000,2883
25/05/2019 14:12:23.004,2847
25/05/2019 14:12:23.008,2815
25/05/2019 14:12:23.012,2831
25/05/2019 14:12:23.016,2851
25/05/2019 14:12:23.020,2863
25/05/2019 14:12:23.024,2879
25/05/2019 14:12:23.028,2891
25/05/2019 14:12:23.032,2879
25/05/2019 14:12:23.036,2859
25/05/2019 14:12:23.040,2847
25/05/2019 14:12:23.044,2839
25/05/2019 14:12:23.048,2831
25/05/2019 14:12:23.052,2831
25/05/2019 14:12:23.056,2823
25/05/2019 14:12:23.060,2811
25/05/2019 14:12:23.064,2831
25/05/2019 14:12:23.068,2855
25/05/2019 14:12:23.072,2859
25/05/2019 14:12:23.076,2867
25/05/2019 14:12:23.080,2831
25/05/2019 14:12:23.084,2807
25/05/2019 14:12:23.088,2831
25/05/2019 14:12:23.092,2867
25/05/2019 14:12:23.096,2919
25/05/2019 14:12:23.100,2923
25/05/2019 14:12:23.104,2903
25/05/2019 14:12:23.108,2839
25/05/2019 14:12:23.112,2779
25/05/2019 14:12:23.116,2743
25/05/2019 14:12:23.120,2751
25/05/2019 14:12:23.124,2747
25/05/2019 14:12:23.128,2763
25/05/2019 14:12:23.132,2787
25/05/2019 14:12:23.136,2827
25/05/2019 14:12:23.140,2823
25/05/2019 14:12:23.144,2807
25/05/2019 14:12:23.148,2799
25/05/2019 14:12:23.152,2763
25/05/2019 14:12:23.156,2715
25/05/2019 14:12:23.160,2715
25/05/2019 14:12:23.164,2715
25/05/2019 14:12:23.168,2695
25/05/2019 14:12:23.172,2703
25/05/2019 14:12:23.176,2687
25/05/2019 14:12:23.180,2643
25/05/2019 14:12:23.184,2639
25/05/2019 14:12:23.188,2683
25/05/2019 14:12:23.192,2699
25/05/2019 14:12:23.196,2715
25/05/2019 14:12:23.200,2731
25/05/2019 14:12:23.204,2719
25/05/2019 14:12:23.208,2707
25/05/2019 14:12:23.212,2715
25/05/2019 14:12:23.216,2723
25/05/2019 14:12:23.220,2735
25/05/2019 14:12:23.224,2759
25/05/2019 14:12:23.228,2795
25/05/2019 14:12:23.232,2799
25/05/2019 14:12:23.236,2819
25/05/2019 14:12:23.240,2847
25/05/2019 14:12:23.244,2863
25/05/2019 14:12:23.248,2891
25/05/2019 14:12:23.252,2891
25/05/2019 14:12:23.256,2855
25/05/2019 14:12:23.260,2815
25/05/2019 14:12:23.264,2795
25/05/2019 14:12:23.268,2791
25/05/2019 14:12:23.272,2815
25/05/2019 14:12:23.276,2827
25/05/2019 14:12:23.280,2835
25/05/2019 14:12:23.284,2847
25/05/2019 14:12:23.288,2843
25/05/2019 14:12:23.292,2839
25/05/2019 14:12:23.296,2831
25/05/2019 14:12:23.300,2839
25/05/2019 14:12:23.304,2839
25/05/2019 14:12:23.308,2839
25/05/2019 14:12:23.312,2871
25/05/2019 14:12:23.316,2863
25/05/2019 14:12:23.320,2855
25/05/2019 14:12:23.324,2859
25/05/2019 14:12:23.328,2895
25/05/2019 14:12:23.332,2923
25/05/2019 14:12:23.336,2943
25/05/2019 14:12:23.340,2943
25/05/2019 14:12:23.344,2931
25/05/2019 14:12:23.348,2935
25/05/2019 14:12:23.352,2931
25/05/2019 14:12:23.356,2923
25/05/2019 14:12:23.360,2895
25/05/2019 14:12:23.364,2867
25/05/2019 14:12:23.368,2875
25/05/2019 14:12:23.372,2867
25/05/2019 14:12:23.376,2823
25/05/2019 14:12:23.380,2799
25/05/2019 14:12:23.384,2783
25/05/2019 14:12:23.388,2779
25/05/2019 14:12:23.392,2779
25/05/2019 14:12:23.396,2779
25/05/2019 14:12:23.400,2767
25/05/2019 14:12:23.404,2755
25/05/2019 14:12:23.408,2747
25/05/2019 14:12:23.412,2743
25/05/2019 14:12:23.416,2759
25/05/2019 14:12:23.420,2759
25/05/2019 14:12:23.424,2783
25/05/2019 14:12:23.428,2839
25/05/2019 14:12:23.432,2887
25/05/2019 14:12:23.436,2891
25/05/2019 14:12:23.440,2859
25/05/2019 14:12:23.444,2835
25/05/2019 14:12:23.448,2823
25/05/2019 14:12:23.452,2831
25/05/2019 14:12:23.456,2815
25/05/2019 14:12:23.460,2807
25/05/2019 14:12:23.464,2795
25/05/2019 14:12:23.468,2799
25/05/2019 14:12:23.472,2811
25/05/2019 14:12:23.476,2815
25/05/2019 14:12:23.480,2823
25/05/2019 14:12:23.484,2831
25/05/2019 14:12:23.488,2823
25/05/2019 14:12:23.492,2807
25/05/2019 14:12:23.496,2783
25/05/2019 14:12:23.500,2755
25/05/2019 14:12:23.504,2759
25/05/2019 14:12:23.508,2771
25/05/2019 14:12:23.512,2771
25/05/2019 14:12:23.516,2735
25/05/2019 14:12:23.520,2671
25/05/2019 14:12:23.524,2607
25/05/2019 14:12:23.528,2559
25/05/2019 14:12:23.532,2579
25/05/2019 14:12:23.536,2647
25/05/2019 14:12:23.540,2799
25/05/2019 14:12:23.544,3031
25/05/2019 14:12:23.548,3251
